Unnamed: 0,Tags,SeqName,Description,Length,#Hits,e-Value,sim mean,#GO,GO IDs,GO Names,Enzyme Codes,Enzyme Names,InterPro IDs,InterPro GO IDs,InterPro GO Names
True,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",maker-Scaffold_9666_SNP_5105659-exonerate_est2genome-gene-0.0-mRNA-1,RecName: Full=Zinc transporter 3; Short=ZnT-3; AltName: Full=Solute carrier family 30 member 3,385,20.0,8.50484e-124,57.15,23.0,P:GO:0009636; P:GO:0010043; P:GO:0010817; P:GO:0034097; P:GO:0042742; P:GO:0046903; P:GO:0048522; P:GO:0051050; P:GO:0061088; P:GO:0071577; F:GO:0005385; F:GO:0005515; C:GO:0000325; C:GO:0000331; C:GO:0005770; C:GO:0005774; C:GO:0005789; C:GO:0005886; C:GO:0016021; C:GO:0030141; C:GO:0030672; C:GO:0043005; C:GO:0140220,P:response to toxic substance; P:response to zinc ion; P:regulation of hormone levels; P:response to cytokine; P:defense response to bacterium; P:secretion; P:positive regulation of cellular process; P:positive regulation of transport; P:regulation of sequestering of zinc ion; P:zinc ion transmembrane transport; F:zinc ion transmembrane transporter activity; F:protein binding; C:plant-type vacuole; C:contractile vacuole; C:late endosome; C:vacuolar membrane; C:endoplasmic reticulum membrane; C:plasma membrane; C:integral component of membrane; C:secretory granule; C:synaptic vesicle membrane; C:neuron projection; C:pathogen-containing vacuole,EC:7,Translocases,IPR002524 (PFAM); IPR027469 (G3DSA:1.20.1510.GENE3D); IPR002524 (TIGRFAM); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR11562 (PANTHER); PTHR11562:SF54 (PANTHER); IPR036837 (SUPERFAMILY); IPR027469 (SUPERFAMILY),P:GO:0006812; P:GO:0055085; F:GO:0008324; C:GO:0016021,P:cation transport; P:transmembrane transport; F:cation transmembrane transporter activity; C:integral component of membrane
True,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",maker-Scaffold_9534_SNP_2850933-exonerate_protein2genome-gene-0.1-mRNA-1,RecName: Full=Disease resistance protein RPS6; AltName: Full=Resistance to Pseudomonas syringae 6,382,20.0,5.064810000000001e-18,48.36,12.0,P:GO:0009628; P:GO:0048522; P:GO:0048584; P:GO:0051716; P:GO:0098542; F:GO:0000166; F:GO:0005515; F:GO:0016787; C:GO:0005737; C:GO:0012505; C:GO:0016020; C:GO:0043231,P:response to abiotic stimulus; P:positive regulation of cellular process; P:positive regulation of response to stimulus; P:cellular response to stimulus; P:defense response to other organism; F:nucleotide binding; F:protein binding; F:hydrolase activity; C:cytoplasm; C:endomembrane system; C:membrane; C:intracellular membrane-bounded organelle,EC:3,Hydrolases,IPR032675 (G3DSA:3.80.10.GENE3D); IPR041118 (PFAM); G3DSA:1.20.5.4130 (GENE3D); IPR032675 (G3DSA:3.80.10.GENE3D); PTHR16083 (PANTHER); PTHR16083 (PANTHER); PTHR16083:SF26 (PANTHER); PTHR16083:SF26 (PANTHER); IPR038005 (CDD); SSF52058 (SUPERFAMILY),no GO terms,no GO terms
True,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",maker-Scaffold_60920_SNP_7982493-exonerate_protein2genome-gene-0.0-mRNA-1,RecName: Full=Polyadenylate-binding protein 2; Short=PABP-2; Short=Poly(A)-binding protein 2; AltName: Full=Nuclear poly(A)-binding protein 1; AltName: Full=Poly(A)-binding protein II; Short=PABII; AltName: Full=Polyadenylate-binding nuclear protein 1,372,20.0,7.80373e-17,61.94,12.0,P:GO:0000165; P:GO:0000398; P:GO:0006378; P:GO:0071222; P:GO:1904247; F:GO:0003729; F:GO:0008143; F:GO:0043621; F:GO:0070063; C:GO:0005737; C:GO:0016607; C:GO:1990904,"P:MAPK cascade; P:mRNA splicing, via spliceosome; P:mRNA polyadenylation; P:cellular response to lipopolysaccharide; P:positive regulation of polynucleotide adenylyltransferase activity; F:mRNA binding; F:poly(A) binding; F:protein self-association; F:RNA polymerase binding; C:cytoplasm; C:nuclear speck; C:ribonucleoprotein complex",,,IPR000504 (SMART); IPR012677 (G3DSA:3.30.70.GENE3D); IPR000504 (PFAM); PTHR14738:SF32 (PANTHER); IPR040366 (PANTHER); IPR000504 (PROSITE_PROFILES); IPR035979 (SUPERFAMILY),P:GO:0043488; P:GO:1900364; F:GO:0003676; F:GO:0003723; F:GO:0008143,P:regulation of mRNA stability; P:negative regulation of mRNA polyadenylation; F:nucleic acid binding; F:RNA binding; F:poly(A) binding
True,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",maker-Scaffold_63432_SNP_2670146-exonerate_protein2genome-gene-0.0-mRNA-5,RecName: Full=Signal transduction histidine-protein kinase BarA,354,20.0,8.95228e-134,57.96,39.0,P:GO:0006468; P:GO:0007231; P:GO:0008272; P:GO:0009414; P:GO:0009636; P:GO:0009651; P:GO:0009736; P:GO:0009788; P:GO:0009909; P:GO:0010029; P:GO:0010086; P:GO:0010087; P:GO:0010105; P:GO:0010150; P:GO:0010271; P:GO:0016036; P:GO:0016311; P:GO:0033500; P:GO:0034757; P:GO:0042742; P:GO:0048509; P:GO:0070301; P:GO:0070417; P:GO:0071219; P:GO:0071329; P:GO:0071732; P:GO:0080117; P:GO:0090333; F:GO:0000155; F:GO:0004722; F:GO:0009885; F:GO:0019955; F:GO:0042802; F:GO:0043424; C:GO:0005635; C:GO:0005783; C:GO:0005886; C:GO:0016021; C:GO:0031090,P:protein phosphorylation; P:osmosensory signaling pathway; P:sulfate transport; P:response to water deprivation; P:response to toxic substance; P:response to salt stress; P:cytokinin-activated signaling pathway; P:negative regulation of abscisic acid-activated signaling pathway; P:regulation of flower development; P:regulation of seed germination; P:embryonic root morphogenesis; P:phloem or xylem histogenesis; P:negative regulation of ethylene-activated signaling pathway; P:leaf senescence; P:regulation of chlorophyll catabolic process; P:cellular response to phosphate starvation; P:dephosphorylation; P:carbohydrate homeostasis; P:negative regulation of iron ion transport; P:defense response to bacterium; P:regulation of meristem development; P:cellular response to hydrogen peroxide; P:cellular response to cold; P:cellular response to molecule of bacterial origin; P:cellular response to sucrose stimulus; P:cellular response to nitric oxide; P:secondary growth; P:regulation of stomatal closure; F:phosphorelay sensor kinase activity; F:protein serine/threonine phosphatase activity; F:transmembrane histidine kinase cytokinin receptor activity; F:cytokine binding; F:identical protein binding; F:protein histidine kinase binding; C:nuclear envelope; C:endoplasmic reticulum; C:plasma membrane; C:integral component of membrane; C:organelle membrane,EC:3.1.3.16; EC:2.7.3; EC:2.7.13.3,Protein-serine/threonine phosphatase; Transferring phosphorus-containing groups; Histidine kinase,IPR004358 (PRINTS); IPR001789 (SMART); IPR003594 (SMART); G3DSA:3.40.50.2300 (GENE3D); G3DSA:3.40.50.2300 (GENE3D); IPR036890 (G3DSA:3.30.565.GENE3D); IPR003594 (PFAM); IPR001789 (PFAM); PTHR43719:SF51 (PANTHER); PTHR43719 (PANTHER); IPR005467 (PROSITE_PROFILES); IPR001789 (PROSITE_PROFILES); IPR001789 (PROSITE_PROFILES); cd17546 (CDD); cd16922 (CDD); IPR036890 (SUPERFAMILY); IPR011006 (SUPERFAMILY); IPR011006 (SUPERFAMILY),P:GO:0000160; P:GO:0016310; F:GO:0016772,"P:phosphorelay signal transduction system; P:phosphorylation; F:transferase activity, transferring phosphorus-containing groups"
True,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",maker-Scaffold_59870_SNP_2152335-exonerate_est2genome-gene-0.1-mRNA-1,RecName: Full=CUGBP Elav-like family member 2; Short=CELF-2; AltName: Full=Bruno-like protein 3; AltName: Full=CUG triplet repeat RNA-binding protein 2; Short=CUG-BP2; AltName: Full=CUG-BP- and ETR-3-like factor 2; AltName: Full=ELAV-type RNA-binding protein 3; Short=ETR-3; AltName: Full=RNA-binding protein BRUNOL-3,326,8.0,2.8453700000000004e-29,53.86,3.0,F:GO:0003723; C:GO:0005737; C:GO:0043231,F:RNA binding; C:cytoplasm; C:intracellular membrane-bounded organelle,,,IPR000504 (SMART); IPR000504 (PFAM); IPR012677 (G3DSA:3.30.70.GENE3D); G3DSA:3.10.450.50 (GENE3D); IPR002075 (PFAM); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR10693:SF29 (PANTHER); IPR039539 (PANTHER); IPR018222 (PROSITE_PROFILES); IPR000504 (PROSITE_PROFILES); cd00590 (CDD); IPR032710 (SUPERFAMILY); IPR035979 (SUPERFAMILY),F:GO:0003676; F:GO:0003723,F:nucleic acid binding; F:RNA binding
True,"[INTERPRO, NO-BLAST]",maker-Scaffold_59870_SNP_2152335-exonerate_est2genome-gene-0.0-mRNA-2,---NA---,304,,,,,,,,,mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR26312:SF78 (PANTHER); PTHR26312 (PANTHER),no GO terms,no GO terms
True,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",maker-Scaffold_9534_SNP_2850933-exonerate_protein2genome-gene-0.1-mRNA-2,RecName: Full=Disease resistance protein RPS6; AltName: Full=Resistance to Pseudomonas syringae 6,298,20.0,4.25192e-19,49.39,12.0,P:GO:0009414; P:GO:0042742; P:GO:0048518; P:GO:0050794; P:GO:0051716; F:GO:0000166; F:GO:0005515; F:GO:0016799; C:GO:0005737; C:GO:0012505; C:GO:0016020; C:GO:0043231,"P:response to water deprivation; P:defense response to bacterium; P:positive regulation of biological process; P:regulation of cellular process; P:cellular response to stimulus; F:nucleotide binding; F:protein binding; F:hydrolase activity, hydrolyzing N-glycosyl compounds; C:cytoplasm; C:endomembrane system; C:membrane; C:intracellular membrane-bounded organelle",EC:3.2.2,Glycosylases,IPR041118 (PFAM); IPR032675 (G3DSA:3.80.10.GENE3D); G3DSA:1.20.5.4130 (GENE3D); PTHR45752 (PANTHER); PTHR45752 (PANTHER); PTHR45752:SF108 (PANTHER); PTHR45752:SF108 (PANTHER); PTHR45752:SF108 (PANTHER); IPR038005 (CDD); SSF52047 (SUPERFAMILY),no GO terms,no GO terms
True,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",maker-Scaffold_62189_SNP_1927409-exonerate_est2genome-gene-0.0-mRNA-4,RecName: Full=ATP-binding cassette sub-family D member 1; AltName: Full=Adrenoleukodystrophy protein; Short=ALDP,297,20.0,0.0,52.26,31.0,P:GO:0001676; P:GO:0006633; P:GO:0006725; P:GO:0007031; P:GO:0007399; P:GO:0007610; P:GO:0009889; P:GO:0009892; P:GO:0010033; P:GO:0015850; P:GO:0015910; P:GO:0015916; P:GO:0031998; P:GO:0042760; P:GO:0045923; P:GO:0046483; P:GO:0051239; P:GO:0055088; P:GO:1901360; P:GO:1901564; F:GO:0005324; F:GO:0005524; F:GO:0015607; F:GO:0016787; F:GO:0042802; F:GO:0046983; C:GO:0005739; C:GO:0005764; C:GO:0005783; C:GO:0016021; C:GO:0046861,P:long-chain fatty acid metabolic process; P:fatty acid biosynthetic process; P:cellular aromatic compound metabolic process; P:peroxisome organization; P:nervous system development; P:behavior; P:regulation of biosynthetic process; P:negative regulation of metabolic process; P:response to organic substance; P:organic hydroxy compound transport; P:long-chain fatty acid import into peroxisome; P:fatty-acyl-CoA transport; P:regulation of fatty acid beta-oxidation; P:very long-chain fatty acid catabolic process; P:positive regulation of fatty acid metabolic process; P:heterocycle metabolic process; P:regulation of multicellular organismal process; P:lipid homeostasis; P:organic cyclic compound metabolic process; P:organonitrogen compound metabolic process; F:long-chain fatty acid transporter activity; F:ATP binding; F:ABC-type fatty-acyl-CoA transporter activity; F:hydrolase activity; F:identical protein binding; F:protein dimerization activity; C:mitochondrion; C:lysosome; C:endoplasmic reticulum; C:integral component of membrane; C:glyoxysomal membrane,EC:7.6.2.4; EC:3,ABC-type fatty-acyl-CoA transporter; Hydrolases,IPR036640 (G3DSA:1.20.1560.GENE3D); IPR011527 (PFAM); PTHR11384 (PANTHER); IPR011527 (PROSITE_PROFILES); IPR036640 (SUPERFAMILY),P:GO:0055085; F:GO:0005524; F:GO:0140359; C:GO:0016021,P:transmembrane transport; F:ATP binding; F:ABC-type transporter activity; C:integral component of membrane
True,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",maker-Scaffold_63323_SNP_2650799-exonerate_protein2genome-gene-0.0-mRNA-9,"RecName: Full=Putative calcium-transporting ATPase 13, plasma membrane-type; AltName: Full=Ca(2+)-ATPase isoform 13",292,20.0,4.09716e-156,74.88,35.0,P:GO:0006357; P:GO:0006874; P:GO:0009409; P:GO:0009414; P:GO:0009555; P:GO:0010605; P:GO:0016525; P:GO:0042742; P:GO:0043069; P:GO:0043537; P:GO:0045019; P:GO:0055081; P:GO:0098703; P:GO:0098736; P:GO:1900082; P:GO:1901660; P:GO:1902305; P:GO:1902806; P:GO:1903078; P:GO:1903249; F:GO:0005262; F:GO:0005388; F:GO:0005516; F:GO:0005524; F:GO:0016887; F:GO:0030346; F:GO:0046872; C:GO:0000139; C:GO:0000325; C:GO:0005887; C:GO:0009706; C:GO:0030018; C:GO:0030315; C:GO:0045121; C:GO:0071627,P:regulation of transcription by RNA polymerase II; P:cellular calcium ion homeostasis; P:response to cold; P:response to water deprivation; P:pollen development; P:negative regulation of macromolecule metabolic process; P:negative regulation of angiogenesis; P:defense response to bacterium; P:negative regulation of programmed cell death; P:negative regulation of blood vessel endothelial cell migration; P:negative regulation of nitric oxide biosynthetic process; P:anion homeostasis; P:calcium ion import across plasma membrane; P:negative regulation of the force of heart contraction; P:negative regulation of arginine catabolic process; P:calcium ion export; P:regulation of sodium ion transmembrane transport; P:regulation of cell cycle G1/S phase transition; P:positive regulation of protein localization to plasma membrane; P:negative regulation of citrulline biosynthetic process; F:calcium channel activity; F:P-type calcium transporter activity; F:calmodulin binding; F:ATP binding; F:ATP hydrolysis activity; F:protein phosphatase 2B binding; F:metal ion binding; C:Golgi membrane; C:plant-type vacuole; C:integral component of plasma membrane; C:chloroplast inner membrane; C:Z disc; C:T-tubule; C:membrane raft; C:integral component of fungal-type vacuolar membrane,EC:3.6.1; EC:7.2.2.10,Acting on acid anhydrides; P-type Ca(2+) transporter,PR00119 (PRINTS); IPR001757 (PRINTS); IPR006068 (PFAM); G3DSA:1.20.1110.10 (GENE3D); IPR001757 (TIGRFAM); PF00702 (PFAM); PTHR24093 (PANTHER); PTHR24093:SF471 (PANTHER); IPR023298 (SUPERFAMILY); IPR036412 (SUPERFAMILY),F:GO:0005215; F:GO:0005524; F:GO:0016887; C:GO:0016021,F:transporter activity; F:ATP binding; F:ATP hydrolysis activity; C:integral component of membrane
True,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",maker-Scaffold_61828_SNP_5464180-exonerate_protein2genome-gene-0.0-mRNA-1,RecName: Full=Cold-inducible RNA-binding protein; AltName: Full=A18 hnRNP; AltName: Full=Glycine-rich RNA-binding protein CIRP,266,20.0,6.88518e-74,63.81,30.0,P:GO:0000381; P:GO:0000395; P:GO:0006413; P:GO:0007369; P:GO:0009792; P:GO:0016477; P:GO:0022008; P:GO:0030308; P:GO:0034063; P:GO:0048025; P:GO:0048255; P:GO:0048793; P:GO:0060212; P:GO:0070417; P:GO:0072004; P:GO:1901002; P:GO:1902806; F:GO:0003730; F:GO:0008266; F:GO:0019899; F:GO:0019904; F:GO:0030371; F:GO:0036002; F:GO:0043022; F:GO:0070181; C:GO:0005681; C:GO:0009507; C:GO:0010494; C:GO:0016607; C:GO:0048471,"P:regulation of alternative mRNA splicing, via spliceosome; P:mRNA 5'-splice site recognition; P:translational initiation; P:gastrulation; P:embryo development ending in birth or egg hatching; P:cell migration; P:neurogenesis; P:negative regulation of cell growth; P:stress granule assembly; P:negative regulation of mRNA splicing, via spliceosome; P:mRNA stabilization; P:pronephros development; P:negative regulation of nuclear-transcribed mRNA poly(A) tail shortening; P:cellular response to cold; P:kidney field specification; P:positive regulation of response to salt stress; P:regulation of cell cycle G1/S phase transition; F:mRNA 3'-UTR binding; F:poly(U) RNA binding; F:enzyme binding; F:protein domain specific binding; F:translation repressor activity; F:pre-mRNA binding; F:ribosome binding; F:small ribosomal subunit rRNA binding; C:spliceosomal complex; C:chloroplast; C:cytoplasmic stress granule; C:nuclear speck; C:perinuclear region of cytoplasm",,,IPR003954 (SMART); IPR000504 (SMART); IPR000504 (PFAM); IPR012677 (G3DSA:3.30.70.GENE3D); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR23147 (PANTHER); PTHR23147:SF156 (PANTHER); IPR000504 (PROSITE_PROFILES); IPR035979 (SUPERFAMILY),F:GO:0003676; F:GO:0003723,F:nucleic acid binding; F:RNA binding
True,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",maker-Scaffold_9534_SNP_2850933-exonerate_protein2genome-gene-0.1-mRNA-3,RecName: Full=Disease resistance protein RPS6; AltName: Full=Resistance to Pseudomonas syringae 6,266,20.0,2.00886e-18,48.05,12.0,P:GO:0042742; P:GO:0048518; P:GO:0050794; P:GO:0050832; F:GO:0000166; F:GO:0004016; F:GO:0005515; F:GO:0016787; C:GO:0005737; C:GO:0012505; C:GO:0016020; C:GO:0043231,P:defense response to bacterium; P:positive regulation of biological process; P:regulation of cellular process; P:defense response to fungus; F:nucleotide binding; F:adenylate cyclase activity; F:protein binding; F:hydrolase activity; C:cytoplasm; C:endomembrane system; C:membrane; C:intracellular membrane-bounded organelle,EC:3; EC:4.6.1.1,Hydrolases; Adenylate cyclase,IPR032675 (G3DSA:3.80.10.GENE3D); PTHR16083 (PANTHER); PTHR16083:SF26 (PANTHER); SSF52047 (SUPERFAMILY),no GO terms,no GO terms
True,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",maker-Scaffold_61434_SNP_8380992-exonerate_est2genome-gene-0.0-mRNA-1,RecName: Full=7-dehydrocholesterol reductase; Short=7-DHC reductase; AltName: Full=Sterol Delta(7)-reductase,253,20.0,6.86356e-173,60.02,22.0,P:GO:0000278; P:GO:0001568; P:GO:0006696; P:GO:0009791; P:GO:0009826; P:GO:0016132; P:GO:0030223; P:GO:0030324; P:GO:0033489; P:GO:0033490; P:GO:0035264; P:GO:0042127; P:GO:0045540; F:GO:0008139; F:GO:0009918; F:GO:0047598; F:GO:0050613; F:GO:0050661; F:GO:0051087; C:GO:0005643; C:GO:0030176; C:GO:0031965,P:mitotic cell cycle; P:blood vessel development; P:ergosterol biosynthetic process; P:post-embryonic development; P:unidimensional cell growth; P:brassinosteroid biosynthetic process; P:neutrophil differentiation; P:lung development; P:cholesterol biosynthetic process via desmosterol; P:cholesterol biosynthetic process via lathosterol; P:multicellular organism growth; P:regulation of cell population proliferation; P:regulation of cholesterol biosynthetic process; F:nuclear localization sequence binding; F:sterol delta7 reductase activity; F:7-dehydrocholesterol reductase activity; F:delta14-sterol reductase activity; F:NADP binding; F:chaperone binding; C:nuclear pore; C:integral component of endoplasmic reticulum membrane; C:nuclear membrane,EC:1.3.1.70; EC:1.3.1.21,Delta(14)-sterol reductase; 7-dehydrocholesterol reductase,G3DSA:1.20.120.1630 (GENE3D); IPR001171 (PFAM); PTHR21257 (PANTHER); PTHR21257:SF53 (PANTHER),P:GO:0016126; F:GO:0016628; C:GO:0016020,"P:sterol biosynthetic process; F:oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor; C:membrane"
True,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",maker-Scaffold_59695_SNP_80628-exonerate_protein2genome-gene-0.0-mRNA-11,RecName: Full=UDP-glycosyltransferase 91D2,251,20.0,4.72535e-93,62.62,12.0,P:GO:0002238; P:GO:0006805; P:GO:0009808; P:GO:0016135; P:GO:0046246; P:GO:0046283; F:GO:0005515; F:GO:0047209; F:GO:0047230; F:GO:0080043; C:GO:0005783; C:GO:0016020,P:response to molecule of fungal origin; P:xenobiotic metabolic process; P:lignin metabolic process; P:saponin biosynthetic process; P:terpene biosynthetic process; P:anthocyanin-containing compound metabolic process; F:protein binding; F:coniferyl-alcohol glucosyltransferase activity; F:flavonol-3-O-glucoside L-rhamnosyltransferase activity; F:quercetin 3-O-glucosyltransferase activity; C:endoplasmic reticulum; C:membrane,EC:2.4.1.159; EC:2.4.1.111,Flavonol-3-O-glucoside L-rhamnosyltransferase; Coniferyl-alcohol glucosyltransferase,IPR002213 (PFAM); G3DSA:3.40.50.2000 (GENE3D); PTHR48043 (PANTHER); PTHR48043:SF92 (PANTHER); IPR002213 (CDD); SSF53756 (SUPERFAMILY),F:GO:0008194,F:UDP-glycosyltransferase activity
True,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",maker-Scaffold_61262_SNP_4536745-exonerate_protein2genome-gene-0.2-mRNA-1,RecName: Full=Cytochrome P450 71AP13,248,20.0,8.0992e-152,72.26,10.0,P:GO:0006587; P:GO:0009699; P:GO:0035835; P:GO:0051762; F:GO:0005506; F:GO:0020037; F:GO:0102614; F:GO:0102934; C:GO:0005789; C:GO:0016021,P:serotonin biosynthetic process from tryptophan; P:phenylpropanoid biosynthetic process; P:indole alkaloid biosynthetic process; P:sesquiterpene biosynthetic process; F:iron ion binding; F:heme binding; F:germacrene A acid 8beta-hydroxylase activity; F:costunolide synthase activity; C:endoplasmic reticulum membrane; C:integral component of membrane,EC:1.14.13; EC:1.14.14.150,"Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O(2); Costunolide synthase",IPR002401 (PRINTS); IPR001128 (PRINTS); IPR001128 (PFAM); IPR036396 (G3DSA:1.10.630.GENE3D); PTHR24298:SF701 (PANTHER); PTHR24298 (PANTHER); IPR036396 (SUPERFAMILY),F:GO:0004497; F:GO:0005506; F:GO:0016705; F:GO:0020037,"F:monooxygenase activity; F:iron ion binding; F:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen; F:heme binding"
True,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",maker-Scaffold_62932_SNP_4009105-exonerate_est2genome-gene-0.0-mRNA-1,RecName: Full=Probable carboxylesterase 15; AltName: Full=AtCXE15,247,20.0,1.79881e-91,55.14,10.0,P:GO:0009939; P:GO:0010629; P:GO:0048444; P:GO:0048530; P:GO:1905516; F:GO:0005515; F:GO:0043722; F:GO:0052689; C:GO:0005737; C:GO:0043231,P:positive regulation of gibberellic acid mediated signaling pathway; P:negative regulation of gene expression; P:floral organ morphogenesis; P:fruit morphogenesis; P:positive regulation of fertilization; F:protein binding; F:4-hydroxyphenylacetate decarboxylase activity; F:carboxylic ester hydrolase activity; C:cytoplasm; C:intracellular membrane-bounded organelle,EC:4.1.1.83; EC:3.1.1.1,4-hydroxyphenylacetate decarboxylase; Carboxylesterase,IPR029058 (G3DSA:3.40.50.GENE3D); IPR013094 (PFAM); PTHR23024:SF406 (PANTHER); PTHR23024 (PANTHER); IPR029058 (SUPERFAMILY),F:GO:0016787,F:hydrolase activity
